2022-23 season:,Mon Nov 21 2022,at SJ,"San Jose 5, Ottawa 1  ",,,
2022-23 season:,Mon Nov 21 2022,at Van,"Vegas 5, Vancouver 4  ",,,
2022-23 season:,Tue Nov 22 2022,at Mtl,"Buffalo 7, Montreal 2  ",,,
2022-23 season:,Tue Nov 22 2022,at LA,"NY Rangers 5, Los Angeles 3  ",,,
2022-23 season:,Wed Nov 23 2022,at Car,"Arizona 4, Carolina 0  ",,,
2022-23 season:,Wed Nov 23 2022,at Fla,"Florida 5, Boston 2  ",,,
2022-23 season:,Wed Nov 23 2022,at Pit,"Pittsburgh 2, Calgary 1 (SO)",,,
2022-23 season:,Wed Nov 23 2022,at Dal,"Dallas 6, Chicago 4  ",,,
2022-23 season:,Wed Nov 23 2022,at NYI,"NY Islanders 3, Edmonton 0  ",,,
2022-23 season:,Wed Nov 23 2022,at Cbs,"Montreal 3, Columbus 1  ",,,
2022-23 season:,Wed Nov 23 2022,at Ana,"Anaheim 3, NY Rangers 2  ",,,
2022-23 season:,Wed Nov 23 2022,at Det,"Detroit 3, Nashville 0  ",,,
2022-23 season:,Wed Nov 23 2022,at VGK,"Vegas 4, Ottawa 1  ",,,
2022-23 season:,Wed Nov 23 2022,at Wsh,"Washington 3, Philadelphia 2 (OT)",,,
2022-23 season:,Wed Nov 23 2022,at Sea,"Seattle 8, San Jose 5  ",,,
2022-23 season:,Wed Nov 23 2022,at Buf,"Buffalo 6, St Louis 2  ",,,
2022-23 season:,Wed Nov 23 2022,at NJ,"Toronto 2, New Jersey 1  ",,,
2022-23 season:,Wed Nov 23 2022,at Col,"Vancouver 4, Colorado 3  ",,,
2022-23 season:,Wed Nov 23 2022,at Min,"Minnesota 6, Winnipeg 1  ",,,
2022-23 season:,Fri Nov 25 2022,at Det,"Detroit 4, Arizona 3 (SO)",,,
2022-23 season:,Fri Nov 25 2022,at Bos,"Boston 3, Carolina 2 (OT)",,,
2022-23 season:,Fri Nov 25 2022,at Wsh,"Washington 3, Calgary 0  ",,,
2022-23 season:,Fri Nov 25 2022,at SJ,"Los Angeles 5, San Jose 2  ",,,
2022-23 season:,Fri Nov 25 2022,at Chi,"Montreal 3, Chicago 2 (SO)",,,
2022-23 season:,Fri Nov 25 2022,at Buf,"New Jersey 3, Buffalo 1  ",,,
2022-23 season:,Fri Nov 25 2022,at Cbs,"NY Islanders 3, Columbus 2  ",,,
2022-23 season:,Fri Nov 25 2022,at Ana,"Ottawa 5, Anaheim 1  ",,,
2022-23 season:,Fri Nov 25 2022,at Phi,"Pittsburgh 4, Philadelphia 1  ",,,
2022-23 season:,Fri Nov 25 2022,at VGK,"Seattle 4, Vegas 2  ",,,
2022-23 season:,Fri Nov 25 2022,at TB,"Tampa Bay 5, St Louis 2  ",,,
2022-23 season:,Fri Nov 25 2022,at Min,"Toronto 4, Minnesota 3  ",,,
2022-23 season:,Fri Nov 25 2022,at Dal,"Winnipeg 5, Dallas 4 (OT)",,,
2022-23 season:,Sat Nov 26 2022,at Car,"Carolina 3, Calgary 2  ",,,
2022-23 season:,Sat Nov 26 2022,at Col,"Colorado 4, Dallas 1  ",,,
2022-23 season:,Sat Nov 26 2022,at NYR,"Edmonton 4, NY Rangers 3  ",,,
2022-23 season:,Sat Nov 26 2022,at NYI,"NY Islanders 5, Philadelphia 2  ",,,
2022-23 season:,Sat Nov 26 2022,at Fla,"St Louis 5, Florida 4 (OT)",,,
2022-23 season:,Sat Nov 26 2022,at Pit,"Toronto 4, Pittsburgh 1  ",,,
2022-23 season:,Sat Nov 26 2022,at VGK,"Vancouver 5, Vegas 1  ",,,
2022-23 season:,Sat Nov 26 2022,at NJ,"New Jersey 5, Washington 1  ",,,
2022-23 season:,Sun Nov 27 2022,at Min,"Minnesota 4, Arizona 3  ",,,
2022-23 season:,Sun Nov 27 2022,at LA,"Ottawa 3, Los Angeles 2 (OT)",,,
2022-23 season:,Sun Nov 27 2022,at Ana,"Seattle 5, Anaheim 4  ",,,
2022-23 season:,Sun Nov 27 2022,at SJ,"Vancouver 4, San Jose 3 (OT)",,,
2022-23 season:,Sun Nov 27 2022,at Chi,"Winnipeg 7, Chicago 2  ",,,
2022-23 season:,Mon Nov 28 2022,at StL,"Dallas 4, St Louis 1  ",,,
2022-23 season:,Mon Nov 28 2022,at Edm,"Edmonton 4, Florida 3 (OT)",,,
2022-23 season:,Mon Nov 28 2022,at NYR,"New Jersey 5, NY Rangers 3  ",,,
2022-23 season:,Mon Nov 28 2022,at Buf,"Tampa Bay 6, Buffalo 5 (OT)",,,
2022-23 season:,Mon Nov 28 2022,at Det,"Toronto 4, Detroit 2  ",,,
2022-23 season:,Mon Nov 28 2022,at Cbs,"Vegas 3, Columbus 2 (SO)",,,
2022-23 season:,Tue Nov 29 2022,at Nsh,"Nashville 2, Anaheim 1 (OT)",,,
2022-23 season:,Tue Nov 29 2022,at Pit,"Carolina 3, Pittsburgh 2 (OT)",,,
2022-23 season:,Tue Nov 29 2022,at Wpg,"Winnipeg 5, Colorado 0  ",,,
2022-23 season:,Tue Nov 29 2022,at Cgy,"Calgary 6, Florida 2  ",,,
2022-23 season:,Tue Nov 29 2022,at Phi,"Philadelphia 3, NY Islanders 1  ",,,
2022-23 season:,Tue Nov 29 2022,at Mtl,"San Jose 4, Montreal 0  ",,,
2022-23 season:,Tue Nov 29 2022,at LA,"Seattle 9, Los Angeles 8 (OT)",,,
2022-23 season:,Tue Nov 29 2022,at Bos,"Boston 3, Tampa Bay 1  ",,,
2022-23 season:,Tue Nov 29 2022,at Van,"Washington 5, Vancouver 1  ",,,
2022-23 season:,Wed Nov 30 2022,at Det,"Buffalo 5, Detroit 4 (SO)",,,
2022-23 season:,Wed Nov 30 2022,at Chi,"Edmonton 5, Chicago 4  ",,,
2022-23 season:,Wed Nov 30 2022,at Ott,"NY Rangers 3, Ottawa 1  ",,,
2022-23 season:,Wed Nov 30 2022,at Tor,"Toronto 3, San Jose 1  ",,,
2022-23 season:,Thu Dec 1 2022,at Dal,"Dallas 5, Anaheim 0  ",,,
2022-23 season:,Thu Dec 1 2022,at LA,"Los Angeles 5, Arizona 3  ",,,
2022-23 season:,Thu Dec 1 2022,at StL,"Carolina 6, St Louis 4  ",,,
2022-23 season:,Thu Dec 1 2022,at Buf,"Colorado 6, Buffalo 4  ",,,
2022-23 season:,Thu Dec 1 2022,at Min,"Minnesota 5, Edmonton 3  ",,,
2022-23 season:,Thu Dec 1 2022,at Van,"Florida 5, Vancouver 1  ",,,
2022-23 season:,Thu Dec 1 2022,at Cgy,"Montreal 2, Calgary 1  ",,,
2022-23 season:,Thu Dec 1 2022,at NJ,"Nashville 4, New Jersey 3 (OT)",,,
2022-23 season:,Thu Dec 1 2022,at Phi,"Tampa Bay 4, Philadelphia 1  ",,,
2022-23 season:,Thu Dec 1 2022,at Pit,"Pittsburgh 4, Vegas 3  ",,,
2022-23 season:,Thu Dec 1 2022,at Sea,"Seattle 3, Washington 2 (OT)",,,
2022-23 season:,Fri Dec 2 2022,at Wpg,"Columbus 4, Winnipeg 1  ",,,
2022-23 season:,Fri Dec 2 2022,at NYI,"Nashville 4, NY Islanders 1  ",,,
2022-23 season:,Fri Dec 2 2022,at NYR,"Ottawa 3, NY Rangers 2 (OT)",,,
2022-23 season:,Sat Dec 3 2022,at Min,"Minnesota 5, Anaheim 4 (SO)",,,
2022-23 season:,Sat Dec 3 2022,at Van,"Vancouver 3, Arizona 2 (OT)",,,
2022-23 season:,Sat Dec 3 2022,at LA,"Carolina 4, Los Angeles 2  ",,,
2022-23 season:,Sat Dec 3 2022,at NYR,"Chicago 5, NY Rangers 2  ",,,
2022-23 season:,Sat Dec 3 2022,at Bos,"Boston 5, Colorado 1  ",,,
2022-23 season:,Sat Dec 3 2022,at Sea,"Florida 5, Seattle 1  ",,,
2022-23 season:,Sat Dec 3 2022,at Edm,"Edmonton 5, Montreal 3  ",,,
2022-23 season:,Sat Dec 3 2022,at Phi,"New Jersey 3, Philadelphia 2  ",,,
2022-23 season:,Sat Dec 3 2022,at Ott,"Ottawa 5, San Jose 2  ",,,
2022-23 season:,Sat Dec 3 2022,at Pit,"Pittsburgh 6, St Louis 2  ",,,
2022-23 season:,Sat Dec 3 2022,at TB,"Tampa Bay 4, Toronto 3 (OT)",,,
2022-23 season:,Sat Dec 3 2022,at Det,"Vegas 4, Detroit 1  ",,,
2022-23 season:,Sat Dec 3 2022,at Cgy,"Calgary 5, Washington 2  ",,,
2022-23 season:,Sun Dec 4 2022,at Wpg,"Winnipeg 5, Anaheim 2  ",,,
2022-23 season:,Sun Dec 4 2022,at NYI,"NY Islanders 3, Chicago 0  ",,,
2022-23 season:,Sun Dec 4 2022,at Cbs,"Detroit 4, Columbus 2  ",,,
2022-23 season:,Sun Dec 4 2022,at Dal,"Minnesota 6, Dallas 5 (SO)",,,
2022-23 season:,Sun Dec 4 2022,at Buf,"Buffalo 6, San Jose 3  ",,,
2022-23 season:,Mon Dec 5 2022,at Cgy,"Calgary 3, Arizona 2  ",,,
2022-23 season:,Mon Dec 5 2022,at Phi,"Philadelphia 5, Colorado 3  ",,,
2022-23 season:,Mon Dec 5 2022,at Van,"Vancouver 7, Montreal 6 (OT)",,,
2022-23 season:,Mon Dec 5 2022,at NYR,"NY Rangers 6, St Louis 4  ",,,
2022-23 season:,Mon Dec 5 2022,at Bos,"Vegas 4, Boston 3 (SO)",,,
2022-23 season:,Mon Dec 5 2022,at Edm,"Washington 3, Edmonton 2  ",,,
2022-23 season:,Tue Dec 6 2022,at Ana,"Anaheim 4, Carolina 3 (OT)",,,
2022-23 season:,Tue Dec 6 2022,at Pit,"Pittsburgh 4, Columbus 1  ",,,
2022-23 season:,Tue Dec 6 2022,at NJ,"New Jersey 3, Chicago 0  ",,,
2022-23 season:,Tue Dec 6 2022,at TB,"Detroit 4, Tampa Bay 2  ",,,
2022-23 season:,Tue Dec 6 2022,at Wpg,"Winnipeg 5, Florida 2  ",,,
2022-23 season:,Tue Dec 6 2022,at Ott,"Los Angeles 5, Ottawa 2  ",,,
2022-23 season:,Tue Dec 6 2022,at Sea,"Montreal 4, Seattle 2  ",,,
2022-23 season:,Tue Dec 6 2022,at NYI,"St Louis 7, NY Islanders 4  ",,,
2022-23 season:,Tue Dec 6 2022,at Dal,"Toronto 4, Dallas 0  ",,,
2022-23 season:,Wed Dec 7 2022,at Edm,"Edmonton 8, Arizona 2  ",,,
2022-23 season:,Wed Dec 7 2022,at Col,"Boston 4, Colorado 0  ",,,
2022-23 season:,Wed Dec 7 2022,at Cbs,"Buffalo 9, Columbus 4  ",,,
2022-23 season:,Wed Dec 7 2022,at Cgy,"Calgary 5, Minnesota 3  ",,,
2022-23 season:,Wed Dec 7 2022,at VGK,"NY Rangers 5, Vegas 1  ",,,
2022-23 season:,Wed Dec 7 2022,at SJ,"Vancouver 6, San Jose 5 (OT)",,,
2022-23 season:,Wed Dec 7 2022,at Phi,"Washington 4, Philadelphia 1  ",,,
2022-23 season:,Thu Dec 8 2022,at Fla,"Florida 5, Detroit 1  ",,,
2022-23 season:,Thu Dec 8 2022,at Tor,"Toronto 5, Los Angeles 0  ",,,
2022-23 season:,Thu Dec 8 2022,at TB,"Tampa Bay 5, Nashville 2  ",,,
2022-23 season:,Thu Dec 8 2022,at Dal,"Dallas 4, Ottawa 3 (OT)",,,
2022-23 season:,Thu Dec 8 2022,at StL,"Winnipeg 5, St Louis 2  ",,,
2022-23 season:,Fri Dec 9 2022,at Ari,"Arizona 4, Boston 3  ",,,
2022-23 season:,Fri Dec 9 2022,at Cbs,"Columbus 3, Calgary 1  ",,,
2022-23 season:,Fri Dec 9 2022,at Edm,"Edmonton 5, Minnesota 2  ",,,
2022-23 season:,Fri Dec 9 2022,at NJ,"NY Islanders 6, New Jersey 4  ",,,
2022-23 season:,Fri Dec 9 2022,at Col,"NY Rangers 2, Colorado 1 (SO)",,,
2022-23 season:,Fri Dec 9 2022,at VGK,"Vegas 2, Philadelphia 1 (OT)",,,
2022-23 season:,Fri Dec 9 2022,at Buf,"Pittsburgh 4, Buffalo 3 (OT)",,,
2022-23 season:,Fri Dec 9 2022,at Ana,"San Jose 6, Anaheim 1  ",,,
2022-23 season:,Fri Dec 9 2022,at Wsh,"Washington 4, Seattle 1  ",,,
2022-23 season:,Fri Dec 9 2022,at Chi,"Winnipeg 3, Chicago 1  ",,,
2022-23 season:,Sat Dec 10 2022,at Pit,"Pittsburgh 3, Buffalo 1  ",,,
2022-23 season:,Sat Dec 10 2022,at NYI,"Carolina 3, NY Islanders 0  ",,,
2022-23 season:,Sat Dec 10 2022,at Tor,"Toronto 5, Calgary 4 (OT)",,,
2022-23 season:,Sat Dec 10 2022,at Dal,"Dallas 3, Detroit 2 (OT)",,,
2022-23 season:,Sat Dec 10 2022,at TB,"Tampa Bay 4, Florida 1  ",,,
2022-23 season:,Sat Dec 10 2022,at Mtl,"Los Angeles 4, Montreal 2  ",,,
2022-23 season:,Sat Dec 10 2022,at Van,"Minnesota 3, Vancouver 0  ",,,
2022-23 season:,Sat Dec 10 2022,at Nsh,"Ottawa 3, Nashville 2  ",,,
2022-23 season:,Sun Dec 11 2022,at VGK,"Boston 3, Vegas 1  ",,,
2022-23 season:,Sun Dec 11 2022,at StL,"Colorado 3, St Louis 2 (OT)",,,
2022-23 season:,Sun Dec 11 2022,at Cbs,"Columbus 6, Los Angeles 5 (OT)",,,
2022-23 season:,Sun Dec 11 2022,at Ari,"Arizona 5, Philadelphia 4 (OT)",,,
2022-23 season:,Sun Dec 11 2022,at Fla,"Seattle 5, Florida 2  ",,,
2022-23 season:,Sun Dec 11 2022,at Wpg,"Washington 5, Winnipeg 2  ",,,
2022-23 season:,Mon Dec 12 2022,at Ott,"Ottawa 3, Anaheim 0  ",,,
2022-23 season:,Mon Dec 12 2022,at Mtl,"Montreal 2, Calgary 1 (SO)",,,
2022-23 season:,Mon Dec 12 2022,at Pit,"Pittsburgh 2, Dallas 1  ",,,
2022-23 season:,Mon Dec 12 2022,at Min,"Minnesota 2, Edmonton 1  ",,,
2022-23 season:,Mon Dec 12 2022,at NYR,"NY Rangers 4, New Jersey 3 (OT)",,,
2022-23 season:,Mon Dec 12 2022,at StL,"St Louis 1, Nashville 0 (OT)",,,
2022-23 season:,Tue Dec 13 2022,at Tor,"Toronto 7, Anaheim 0  ",,,
2022-23 season:,Tue Dec 13 2022,at SJ,"San Jose 3, Arizona 2  ",,,
2022-23 season:,Tue Dec 13 2022,at Det,"Carolina 1, Detroit 0  ",,,
2022-23 season:,Tue Dec 13 2022,at Fla,"Florida 4, Columbus 0  ",,,
2022-23 season:,Tue Dec 13 2022,at NJ,"Dallas 4, New Jersey 1  ",,,
2022-23 season:,Tue Dec 13 2022,at Nsh,"Edmonton 6, Nashville 3  ",,,
2022-23 season:,Tue Dec 13 2022,at Buf,"Buffalo 6, Los Angeles 0  ",,,
2022-23 season:,Tue Dec 13 2022,at Bos,"Boston 4, NY Islanders 3 (SO)",,,
2022-23 season:,Tue Dec 13 2022,at Col,"Colorado 3, Philadelphia 2  ",,,
2022-23 season:,Tue Dec 13 2022,at TB,"Tampa Bay 6, Seattle 2  ",,,
2022-23 season:,Tue Dec 13 2022,at Wpg,"Vegas 6, Winnipeg 5  ",,,
2022-23 season:,Tue Dec 13 2022,at Chi,"Washington 7, Chicago 3  ",,,
2022-23 season:,Wed Dec 14 2022,at Min,"Minnesota 4, Detroit 1  ",,,
2022-23 season:,Wed Dec 14 2022,at Ott,"Ottawa 3, Montreal 2  ",,,
2022-23 season:,Wed Dec 14 2022,at Cgy,"Vancouver 4, Calgary 3 (SO)",,,
2022-23 season:,Thu Dec 15 2022,at Mtl,"Anaheim 5, Montreal 2  ",,,
2022-23 season:,Thu Dec 15 2022,at Col,"Buffalo 4, Colorado 2  ",,,
2022-23 season:,Thu Dec 15 2022,at TB,"Tampa Bay 4, Columbus 1  ",,,
2022-23 season:,Thu Dec 15 2022,at Wsh,"Dallas 2, Washington 1  ",,,
2022-23 season:,Thu Dec 15 2022,at Bos,"Los Angeles 3, Boston 2 (SO)",,,
2022-23 season:,Thu Dec 15 2022,at Wpg,"Winnipeg 2, Nashville 1 (OT)",,,
2022-23 season:,Thu Dec 15 2022,at NJ,"Philadelphia 2, New Jersey 1  ",,,
2022-23 season:,Thu Dec 15 2022,at Fla,"Pittsburgh 4, Florida 2  ",,,
2022-23 season:,Thu Dec 15 2022,at Car,"Carolina 3, Seattle 2  ",,,
2022-23 season:,Thu Dec 15 2022,at Edm,"St Louis 4, Edmonton 3 (SO)",,,
2022-23 season:,Thu Dec 15 2022,at NYR,"NY Rangers 3, Toronto 1  ",,,
2022-23 season:,Thu Dec 15 2022,at Chi,"Vegas 4, Chicago 1  ",,,
2022-23 season:,Fri Dec 16 2022,at Min,"Minnesota 4, Chicago 1  ",,,
2022-23 season:,Fri Dec 16 2022,at Ari,"Arizona 5, NY Islanders 4  ",,,
2022-23 season:,Fri Dec 16 2022,at Cgy,"St Louis 5, Calgary 2  ",,,
2022-23 season:,Sat Dec 17 2022,at Edm,"Anaheim 4, Edmonton 3  ",,,
2022-23 season:,Sat Dec 17 2022,at Ari,"Buffalo 5, Arizona 2  ",,,
2022-23 season:,Sat Dec 17 2022,at Bos,"Boston 4, Columbus 2  ",,,
2022-23 season:,Sat Dec 17 2022,at Car,"Carolina 5, Dallas 4 (OT)",,,
2022-23 season:,Sat Dec 17 2022,at NJ,"Florida 4, New Jersey 2  ",,,
2022-23 season:,Sat Dec 17 2022,at VGK,"NY Islanders 5, Vegas 2  ",,,
2022-23 season:,Sat Dec 17 2022,at Phi,"NY Rangers 6, Philadelphia 3  ",,,
2022-23 season:,Sat Dec 17 2022,at Col,"Colorado 3, Nashville 1  ",,,
2022-23 season:,Sat Dec 17 2022,at Det,"Ottawa 6, Detroit 3  ",,,
2022-23 season:,Sat Dec 17 2022,at LA,"Los Angeles 3, San Jose 2 (SO)",,,
2022-23 season:,Sat Dec 17 2022,at Mtl,"Tampa Bay 5, Montreal 1  ",,,
2022-23 season:,Sat Dec 17 2022,at Wsh,"Washington 5, Toronto 2  ",,,
2022-23 season:,Sat Dec 17 2022,at Van,"Winnipeg 5, Vancouver 1  ",,,
2022-23 season:,Sun Dec 18 2022,at SJ,"Calgary 5, San Jose 2  ",,,
2022-23 season:,Sun Dec 18 2022,at Chi,"NY Rangers 7, Chicago 1  ",,,
2022-23 season:,Sun Dec 18 2022,at Min,"Minnesota 4, Ottawa 2  ",,,
2022-23 season:,Sun Dec 18 2022,at Car,"Carolina 3, Pittsburgh 2  ",,,
2022-23 season:,Sun Dec 18 2022,at Sea,"Seattle 3, Winnipeg 2  ",,,
2022-23 season:,Mon Dec 19 2022,at VGK,"Buffalo 3, Vegas 2  ",,,
2022-23 season:,Mon Dec 19 2022,at Cbs,"Dallas 2, Columbus 1  ",,,
2022-23 season:,Mon Dec 19 2022,at Wsh,"Washington 4, Detroit 3 (OT)",,,
2022-23 season:,Mon Dec 19 2022,at Nsh,"Nashville 4, Edmonton 3 (OT)",,,
2022-23 season:,Mon Dec 19 2022,at Bos,"Boston 7, Florida 3  ",,,
2022-23 season:,Mon Dec 19 2022,at Ari,"Montreal 3, Arizona 2 (OT)",,,
2022-23 season:,Mon Dec 19 2022,at Col,"Colorado 1, NY Islanders 0 (SO)",,,
2022-23 season:,Mon Dec 19 2022,at Van,"St Louis 5, Vancouver 1  ",,,
2022-23 season:,Tue Dec 20 2022,at LA,"Los Angeles 4, Anaheim 1  ",,,
2022-23 season:,Tue Dec 20 2022,at Phi,"Philadelphia 5, Columbus 3  ",,,
2022-23 season:,Tue Dec 20 2022,at SJ,"Calgary 7, San Jose 3  ",,,
2022-23 season:,Tue Dec 20 2022,at Car,"Carolina 4, New Jersey 1  ",,,
2022-23 season:,Tue Dec 20 2022,at Pit,"Pittsburgh 3, NY Rangers 2  ",,,
2022-23 season:,Tue Dec 20 2022,at Wpg,"Winnipeg 5, Ottawa 1  ",,,
2022-23 season:,Tue Dec 20 2022,at Sea,"Seattle 5, St Louis 2  ",,,
2022-23 season:,Tue Dec 20 2022,at Tor,"Toronto 4, Tampa Bay 1  ",,,
2022-23 season:,Wed Dec 21 2022,at VGK,"Vegas 5, Arizona 2  ",,,
2022-23 season:,Wed Dec 21 2022,at Dal,"Edmonton 6, Dallas 3  ",,,
2022-23 season:,Wed Dec 21 2022,at Ana,"Minnesota 4, Anaheim 1  ",,,
2022-23 season:,Wed Dec 21 2022,at Col,"Colorado 2, Montreal 1 (OT)",,,
2022-23 season:,Wed Dec 21 2022,at Fla,"New Jersey 4, Florida 2  ",,,
2022-23 season:,Wed Dec 21 2022,at Chi,"Nashville 4, Chicago 2  ",,,
2022-23 season:,Wed Dec 21 2022,at Det,"Detroit 7, Tampa Bay 4  ",,,
2022-23 season:,Thu Dec 22 2022,at Pit,"Carolina 4, Pittsburgh 3 (OT)",,,
2022-23 season:,Thu Dec 22 2022,at LA,"Los Angeles 4, Calgary 3 (OT)",,,
2022-23 season:,Thu Dec 22 2022,at SJ,"San Jose 5, Minnesota 2  ",,,
2022-23 season:,Thu Dec 22 2022,at NYR,"NY Rangers 5, NY Islanders 3  ",,,
2022-23 season:,Thu Dec 22 2022,at Tor,"Toronto 4, Philadelphia 3  ",,,
2022-23 season:,Thu Dec 22 2022,at Van,"Vancouver 6, Seattle 5 (SO)",,,
2022-23 season:,Thu Dec 22 2022,at Bos,"Boston 3, Winnipeg 2  ",,,
2022-23 season:,Thu Dec 22 2022,at Ott,"Washington 3, Ottawa 2 (OT)",,,
2022-23 season:,Fri Dec 23 2022,at NJ,"Boston 4, New Jersey 3  ",,,
2022-23 season:,Fri Dec 23 2022,at Chi,"Chicago 5, Columbus 2  ",,,
2022-23 season:,Fri Dec 23 2022,at Ana,"Calgary 3, Anaheim 2 (OT)",,,
2022-23 season:,Fri Dec 23 2022,at Nsh,"Colorado 3, Nashville 2 (OT)",,,
2022-23 season:,Fri Dec 23 2022,at NYI,"NY Islanders 5, Florida 1  ",,,
2022-23 season:,Fri Dec 23 2022,at Ari,"Arizona 2, Los Angeles 1 (SO)",,,
2022-23 season:,Fri Dec 23 2022,at Dal,"Dallas 4, Montreal 2  ",,,
2022-23 season:,Fri Dec 23 2022,at Car,"Carolina 6, Philadelphia 5  ",,,
2022-23 season:,Fri Dec 23 2022,at VGK,"Vegas 5, St Louis 4 (SO)",,,
2022-23 season:,Fri Dec 23 2022,at Edm,"Vancouver 5, Edmonton 2  ",,,
2022-23 season:,Fri Dec 23 2022,at Wsh,"Washington 4, Winnipeg 1  ",,,
2022-23 season:,Tue Dec 27 2022,at Ott,"Ottawa 3, Boston 2 (SO)",,,
2022-23 season:,Tue Dec 27 2022,at Car,"Carolina 3, Chicago 0  ",,,
2022-23 season:,Tue Dec 27 2022,at Ari,"Arizona 6, Colorado 3  ",,,
2022-23 season:,Tue Dec 27 2022,at Nsh,"Dallas 3, Nashville 2  ",,,
2022-23 season:,Tue Dec 27 2022,at Cgy,"Edmonton 2, Calgary 1  ",,,
2022-23 season:,Tue Dec 27 2022,at Wpg,"Minnesota 4, Winnipeg 1  ",,,
2022-23 season:,Tue Dec 27 2022,at NYI,"NY Islanders 5, Pittsburgh 1  ",,,
2022-23 season:,Tue Dec 27 2022,at Van,"Vancouver 6, San Jose 2  ",,,
2022-23 season:,Tue Dec 27 2022,at StL,"Toronto 5, St Louis 4 (OT)",,,
2022-23 season:,Tue Dec 27 2022,at LA,"Los Angeles 4, Vegas 2  ",,,
2022-23 season:,Tue Dec 27 2022,at NYR,"Washington 4, NY Rangers 0  ",,,
2022-23 season:,Wed Dec 28 2022,at NJ,"Boston 3, New Jersey 1  ",,,
2022-23 season:,Wed Dec 28 2022,at Sea,"Calgary 3, Seattle 2  ",,,
2022-23 season:,Wed Dec 28 2022,at Pit,"Detroit 5, Pittsburgh 4 (OT)",,,
2022-23 season:,Wed Dec 28 2022,at TB,"Tampa Bay 4, Montreal 1  ",,,
2022-23 season:,Wed Dec 28 2022,at Ana,"Anaheim 3, Vegas 2 (SO)",,,
2022-23 season:,Thu Dec 29 2022,at NYI,"NY Islanders 2, Columbus 1  ",,,
2022-23 season:,Thu Dec 29 2022,at StL,"St Louis 3, Chicago 1  ",,,
2022-23 season:,Thu Dec 29 2022,at Min,"Dallas 4, Minnesota 1  ",,,
2022-23 season:,Thu Dec 29 2022,at Buf,"Buffalo 6, Detroit 3  ",,,
2022-23 season:,Thu Dec 29 2022,at Col,"Los Angeles 5, Colorado 4 (SO)",,,
2022-23 season:,Thu Dec 29 2022,at Fla,"Florida 7, Montreal 2  ",,,
2022-23 season:,Thu Dec 29 2022,at TB,"Tampa Bay 2, NY Rangers 1 (SO)",,,
2022-23 season:,Thu Dec 29 2022,at Wsh,"Ottawa 4, Washington 3 (OT)",,,
2022-23 season:,Thu Dec 29 2022,at SJ,"Philadelphia 4, San Jose 3 (OT)",,,
2022-23 season:,Thu Dec 29 2022,at Ari,"Arizona 6, Toronto 3  ",,,
2022-23 season:,Thu Dec 29 2022,at Wpg,"Winnipeg 4, Vancouver 2  ",,,
2022-23 season:,Fri Dec 30 2022,at Sea,"Edmonton 7, Seattle 2  ",,,
2022-23 season:,Fri Dec 30 2022,at Car,"Carolina 4, Florida 0  ",,,
2022-23 season:,Fri Dec 30 2022,at Pit,"New Jersey 4, Pittsburgh 2  ",,,
2022-23 season:,Fri Dec 30 2022,at Ana,"Nashville 6, Anaheim 1  ",,,
2022-23 season:,Sat Dec 31 2022,at TB,"Tampa Bay 5, Arizona 3  ",,,
2022-23 season:,Sat Dec 31 2022,at Bos,"Buffalo 4, Boston 3 (OT)",,,
2022-23 season:,Sat Dec 31 2022,at Cbs,"Columbus 4, Chicago 1  ",,,
2022-23 season:,Sat Dec 31 2022,at StL,"Minnesota 5, St Louis 2  ",,,
2022-23 season:,Sat Dec 31 2022,at Wsh,"Washington 9, Montreal 2  ",,,
2022-23 season:,Sat Dec 31 2022,at VGK,"Vegas 5, Nashville 4 (OT)",,,
2022-23 season:,Sat Dec 31 2022,at Det,"Detroit 4, Ottawa 2  ",,,
2022-23 season:,Sat Dec 31 2022,at LA,"Philadelphia 4, Los Angeles 2  ",,,
2022-23 season:,Sat Dec 31 2022,at Dal,"Dallas 5, San Jose 2  ",,,
2022-23 season:,Sat Dec 31 2022,at Col,"Toronto 6, Colorado 2  ",,,
2022-23 season:,Sat Dec 31 2022,at Cgy,"Calgary 3, Vancouver 2  ",,,
2022-23 season:,Sat Dec 31 2022,at Edm,"Winnipeg 2, Edmonton 1  ",,,
2022-23 season:,Sun Jan 1 2023,at Ott,"Ottawa 3, Buffalo 1  ",,,
2022-23 season:,Sun Jan 1 2023,at NJ,"Carolina 5, New Jersey 4 (SO)",,,
2022-23 season:,Sun Jan 1 2023,at Sea,"Seattle 4, NY Islanders 1  ",,,
2022-23 season:,Sun Jan 1 2023,at Fla,"NY Rangers 5, Florida 3  ",,,
2022-23 season:,Sun Jan 1 2023,at Chi,"San Jose 5, Chicago 2  ",,,
2022-23 season:,Mon Jan 2 2023,at Ana,"Philadelphia 4, Anaheim 1  ",,,
2022-23 season:,Mon Jan 2 2023,at Bos,"Boston 2, Pittsburgh 1  ",,,
2022-23 season:,Mon Jan 2 2023,at Col,"Vegas 3, Colorado 2  ",,,
2022-23 season:,Tue Jan 3 2023,at Fla,"Florida 5, Arizona 3  ",,,
2022-23 season:,Tue Jan 3 2023,at Wsh,"Buffalo 5, Washington 4 (OT)",,,
2022-23 season:,Tue Jan 3 2023,at NYR,"NY Rangers 5, Carolina 3  ",,,
2022-23 season:,Tue Jan 3 2023,at Ott,"Ottawa 4, Columbus 0  ",,,
